Id,Name,Host id,Host_identity_verified,Host name,Neighbourhood group,Neighbourhood,Lat,Long,Country,Country code,Instant_bookable,Cancellation_policy,Room type,Construction year,Price,Service fee,Minimum nights,Number of reviews
46702504,Spacious 1bd in the heart of Harlem,48357872223,VERIFIED,Lauren,Manhattan,Harlem,40.80194,-73.95602,United States,US,0,strict,Entire home/apt,2010.0,282,$56 ,2.0,1.0
46703056,Beautiful space in Clinton Hill,70548193973,VERIFIED,Christian,Brooklyn,Clinton Hill,40.68448,-73.96385,United States,US,0,moderate,Private room,2009.0,1013,$203 ,3.0,2.0
46703609,Times Square Luxe Studio with Amazing Amenities,20112088800,VERIFIED,Francis,Manhattan,Hell's Kitchen,40.76557,-73.98949,United States,US,1,moderate,Entire home/apt,2012.0,1170,$234 ,3.0,97.0
46704161,Park Slope Sanctuary on F/G/R,88528042566,UNCONFIRMED,Max And Heather,Brooklyn,Park Slope,40.67242,-73.98614,United States,US,1,strict,Private room,2019.0,533,$107 ,1.0,11.0
46704713,"Bedroom in the heart of Queens, New York",62237466392,UNCONFIRMED,Renata,Queens,Astoria,40.76022,-73.92617,United States,US,0,strict,Private room,2012.0,881,$176 ,1.0,0.0
46705266,Cozy stay in Brooklyn (Sheepshead Bay Area),51045647025,UNCONFIRMED,Sergii,Brooklyn,Sheepshead Bay,40.58779,-73.94703,United States,US,1,strict,Private room,2010.0,447,$89 ,1.0,0.0
46705818,Bed-Stuy top floor room w/ extreme natural light,47461825488,UNCONFIRMED,Stephan,Brooklyn,Bedford-Stuyvesant,40.6897,-73.93078,United States,US,0,moderate,Private room,2020.0,1184,$237 ,4.0,1.0
46706370,Large Room at a Three min Walk !,411378050,UNCONFIRMED,Keyur,Queens,Forest Hills,40.71677,-73.83398,United States,US,0,strict,Private room,2010.0,933,$187 ,1.0,17.0
46706923,Be a local in Midtown Manhattan!,60550321645,UNCONFIRMED,Alfredo,Manhattan,Hell's Kitchen,40.76093,-73.99103,United States,US,0,moderate,Private room,2013.0,60,$12 ,1.0,112.0
46707475,Spacious Bedroom in Luxury Downtown,9772250111,VERIFIED,Bret,Manhattan,Financial District,40.7105,-74.00641,United States,US,0,strict,Private room,2015.0,324,$65 ,1.0,20.0
46708027,"Queen w/Private Bath, steps from Central Park !",64547782349,VERIFIED,Maddy,Manhattan,Harlem,40.79971,-73.95175,United States,US,1,flexible,Private room,2016.0,54,$11 ,4.0,3.0
46708579,Huge 2BR/2BA on border of Carroll Gardens/Gowanus,82152048889,UNCONFIRMED,Brooks,Brooklyn,Gowanus,40.68003,-73.99039,United States,US,0,strict,Entire home/apt,2014.0,393,$79 ,2.0,1.0
46709132,Oasis in Brooklyn,21632975695,VERIFIED,Kevin,Brooklyn,East New York,40.66402,-73.8979,United States,US,1,flexible,Private room,2018.0,300,$60 ,7.0,22.0
46709684,Modern Bushwick Oasis Filled with Light & Art,64568872119,UNCONFIRMED,Zachary,Brooklyn,Bushwick,40.69467,-73.91444,United States,US,0,flexible,Entire home/apt,2003.0,545,$109 ,4.0,1.0
46710236,Private top-floor in owner occupied  Brownstone,56876665185,UNCONFIRMED,Paula,Brooklyn,Park Slope,40.68107,-73.97876,United States,US,0,flexible,Entire home/apt,2011.0,292,$58 ,30.0,50.0
46710789,Beautiful Room in a Classic Harlem Neighborhood!,2843886463,VERIFIED,Rahwa,Manhattan,Harlem,40.8255,-73.94119,United States,US,1,strict,Private room,2004.0,788,$158 ,3.0,2.0
46711341,Brooklyn style & Spacious room - East Williamsburg,75009551009,UNCONFIRMED,Emilie,Brooklyn,Williamsburg,40.70829,-73.94369,United States,US,1,flexible,Private room,2017.0,312,$62 ,3.0,4.0
46711893,Cozy Entire Apartment near Time Square.,22920725064,VERIFIED,Pong,Manhattan,Hell's Kitchen,40.76163,-73.99008,United States,US,0,moderate,Entire home/apt,2003.0,462,$92 ,2.0,73.0
46712446,Apartment in heart of NYC with HUGE PRIVATE DECK!,92290358684,UNCONFIRMED,Eric,Manhattan,Murray Hill,40.746,-73.9777,United States,US,0,strict,Private room,2006.0,769,$154 ,2.0,0.0
46712998,2300sqft (215m) lofty penthouse heart East Village,30625730517,UNCONFIRMED,Luca,Manhattan,East Village,40.72868,-73.98244,United States,US,1,moderate,Private room,2022.0,749,$150 ,4.0,7.0
46713550,Your Cozy Home in Astoria,58824295255,UNCONFIRMED,Paco,Queens,Astoria,40.76255,-73.92347,United States,US,0,flexible,Entire home/apt,2018.0,698,$140 ,4.0,1.0
46714102,Bushwick Renovated Apartment,79442753748,UNCONFIRMED,Banty,Brooklyn,Bushwick,40.70014,-73.9215,United States,US,0,moderate,Private room,2013.0,167,$33 ,5.0,48.0
46714655,Beautiful room at the heart of Bushwick,97040157910,VERIFIED,Sergii,Brooklyn,Bushwick,40.69349,-73.91173,United States,US,0,flexible,Shared room,2018.0,250,$50 ,30.0,2.0
46715207,"Big, sunny one bedroom in Crown Heights",11263781339,VERIFIED,Ryan,Brooklyn,Crown Heights,40.67754,-73.94305,United States,US,1,strict,Entire home/apt,2019.0,970,$194 ,3.0,0.0
46715759,"Room with a view steps from 2,3,5 trains",22510819925,VERIFIED,Aaron,Brooklyn,Crown Heights,40.6685,-73.94842,United States,US,0,moderate,Private room,2006.0,630,$126 ,5.0,0.0
46716312,Electric NYC + Luxury Room = Best vacation ever!,73340328747,VERIFIED,Javier,Manhattan,Harlem,40.81065,-73.9457,United States,US,1,moderate,Private room,2010.0,182,$36 ,3.0,34.0
46722387,RESIDENCE NEAR JFK (TB1),44901615629,VERIFIED,Janelle,Queens,Jamaica,40.68379,-73.79186,United States,US,1,strict,Private room,2003.0,347,$69 ,1.0,15.0
46722939,L.E.S ROOM Simple Beautiful Clean Apt. 3 Bdr,69996847961,VERIFIED,Zyanya,Manhattan,Lower East Side,40.71856,-73.98753,United States,US,1,strict,Private room,2021.0,455,$91 ,4.0,0.0
46723492,Cozy Chelsea Apartment,29166409965,VERIFIED,Kimberly,Manhattan,Chelsea,40.73982,-74.0011,United States,US,1,flexible,Entire home/apt,2016.0,106,$21 ,1.0,71.0
46724044,Cozy bedroom in a spacious apartment.,98181654743,VERIFIED,Caleb,Manhattan,Washington Heights,40.84545,-73.94172,United States,US,1,moderate,Private room,2019.0,911,$182 ,2.0,1.0
46724596,JFK Walk-Up Get-Away!,21372579205,VERIFIED,Steve,Queens,Queens Village,40.70807,-73.73059,United States,US,0,flexible,Entire home/apt,2017.0,150,$30 ,2.0,15.0
46725148,MASSIVE ROOM IN BEAUTIFUL HARLEM BROWNSTONE,73348115028,VERIFIED,Nicholas,Manhattan,Harlem,40.82325,-73.95122,United States,US,1,flexible,Private room,2018.0,572,$114 ,4.0,10.0
46725701,"Sunny, spacious room in Williamsburg Brooklyn Apt",82942402843,UNCONFIRMED,Mike,Brooklyn,Williamsburg,40.70994,-73.94867,United States,US,0,moderate,Private room,2014.0,541,$108 ,2.0,50.0
46726253,"*Light & Love* vibrant, historic, sleeps 4",46244405052,UNCONFIRMED,Jc,Manhattan,Nolita,40.7212,-73.99463,United States,US,0,strict,Entire home/apt,2014.0,679,$136 ,5.0,87.0
46726805,Luxurious 4 Bedroom 2.5 Bath Duplex in Brooklyn,87695122580,UNCONFIRMED,Charmine,Brooklyn,Crown Heights,40.67052,-73.93444,United States,US,0,flexible,Entire home/apt,2022.0,948,$190 ,3.0,19.0
46727358,Bright & Luxurious Studio in Financial District,32664015737,UNCONFIRMED,Sharon,Manhattan,Financial District,40.70744,-74.01521,United States,US,0,moderate,Entire home/apt,2005.0,1172,$234 ,4.0,32.0
46727910,MANHATTAN Budget Shared Room East harlem,70354169288,UNCONFIRMED,Andrew,Manhattan,East Harlem,40.8027,-73.9398,United States,US,0,flexible,Shared room,2014.0,483,$97 ,7.0,1.0
46728462,The Belvedere - A Luxury One Bedroom with Loft,87592156299,UNCONFIRMED,Rick,Brooklyn,Williamsburg,40.71121,-73.95079,United States,US,1,strict,Entire home/apt,2021.0,402,$80 ,2.0,3.0
46729015,Bushwick Reading Room,49910837382,VERIFIED,Armando,Brooklyn,Bushwick,40.70141,-73.92368,United States,US,0,strict,Private room,2022.0,992,$198 ,1.0,9.0
46729567,1 BR Suite Minutes to Botanic Gardens!,94390809133,VERIFIED,Laura,Brooklyn,Crown Heights,40.66543,-73.95439,United States,US,1,strict,Entire home/apt,2018.0,617,$123 ,2.0,55.0
46730119,Fabulous flat iron 2 bedroom 2 bathroom,97652843566,UNCONFIRMED,Lisa,Manhattan,Flatiron District,40.73969,-73.98962,United States,US,0,strict,Entire home/apt,2012.0,440,$88 ,1.0,43.0
46730671,Cozy Mini Studio Prvt Bath & Kitchen 15 Mins JFK,80209798246,UNCONFIRMED,Radhames,Brooklyn,Cypress Hills,40.69006,-73.86917,United States,US,1,moderate,Entire home/apt,2018.0,594,$119 ,2.0,93.0
46731224,"MARTIAL LOFT 3: REDEMPTION (upstairs, 2nd room)",35510208068,VERIFIED,Martial Loft,Brooklyn,Bushwick,40.69467,-73.92433,United States,US,1,strict,Private room,2010.0,989,$198 ,2.0,16.0
46731776,"1 Bed, 2 Bath Fully Furnished Upper East Side Apt",16356084910,UNCONFIRMED,Michael,Manhattan,Midtown,40.75751,-73.96464,United States,US,1,flexible,Entire home/apt,2021.0,701,$140 ,90.0,0.0
46732328,"Big Apt/big bedroom,  71st & 1st Ave",28598040351,UNCONFIRMED,Michael,Manhattan,Upper East Side,40.76834,-73.95647,United States,US,0,moderate,Private room,2012.0,1130,$226 ,30.0,11.0
46732881,"Spacious, 2 Story Suburban Retreat in the LES",86618176266,UNCONFIRMED,Cassidy,Manhattan,Lower East Side,40.71898,-73.98472,United States,US,0,flexible,Private room,2004.0,541,$108 ,2.0,1.0
46733433,Double Bed Private Retreat,80794214768,VERIFIED,Lay,Brooklyn,Bedford-Stuyvesant,40.68576,-73.9456,United States,US,0,strict,Private room,2017.0,884,$177 ,2.0,57.0
46733985,Excellent Double Room,56255676499,VERIFIED,Lay,Brooklyn,Bedford-Stuyvesant,40.68609,-73.9448,United States,US,0,moderate,Private room,2014.0,1145,$229 ,2.0,45.0
46734538,Great Single Room,33757203726,VERIFIED,Lay,Brooklyn,Bedford-Stuyvesant,40.68554,-73.94566,United States,US,1,flexible,Private room,2017.0,333,$67 ,2.0,60.0
46735090,Brooklyn Garden Apartment,27803624051,UNCONFIRMED,Lou,Brooklyn,Brownsville,40.66114,-73.91258,United States,US,1,strict,Entire home/apt,2009.0,398,$80 ,2.0,11.0
46735642,Beautiful Designer Loft in Williamsburg,29789557303,VERIFIED,Alex,Brooklyn,Williamsburg,40.70743,-73.96786,United States,US,0,strict,Entire home/apt,2007.0,338,$68 ,2.0,8.0
46736194,Taaffe Playground 2,17291836791,VERIFIED,Shane,Brooklyn,Bedford-Stuyvesant,40.69199,-73.95908,United States,US,1,flexible,Private room,2007.0,681,$136 ,1.0,1.0
46736747,Cozy Upper East Side Apartment - 1 bedroom,35450640257,UNCONFIRMED,Mary,Manhattan,Upper East Side,40.77985,-73.94624,United States,US,0,flexible,Entire home/apt,2007.0,256,$51 ,5.0,4.0
46737299,1 bedroom Aptm+ Guest room close to Prospect Park,36990710341,VERIFIED,Josh,Brooklyn,Flatbush,40.6531,-73.96331,United States,US,1,flexible,Entire home/apt,2018.0,206,$41 ,1.0,2.0
46737851,Private Room in a Modern Fort Greene Apartment,47420336321,UNCONFIRMED,John,Brooklyn,Fort Greene,40.68867,-73.97192,United States,US,0,flexible,Private room,2011.0,1041,$208 ,7.0,3.0
46738404,West Village-charming studio/amazing location!,52354609880,UNCONFIRMED,Daniel,Manhattan,West Village,40.73514,-74.00647,United States,US,0,strict,Entire home/apt,2007.0,242,$48 ,3.0,2.0
46738956,"East Village, Spacious Private Room w Backyard",79832605251,UNCONFIRMED,Kyle,Manhattan,East Village,40.72104,-73.97991,United States,US,1,flexible,Private room,2022.0,450,$90 ,1.0,8.0
46739508,Sunny Greenwich Village 1 br in best location!,66341372381,UNCONFIRMED,Delia,Manhattan,West Village,40.73453,-74.00238,United States,US,0,strict,Entire home/apt,2011.0,453,$91 ,2.0,2.0
46740061,★Luxurious Manhattan's Midtown Resort★ 2 Double's,28088044300,UNCONFIRMED,ResortShare5,Manhattan,Midtown,40.75172,-73.97212,United States,US,0,flexible,Private room,2018.0,295,$59 ,2.0,9.0
46740613,Cozy apt in Astoria near train and bus,63479425908,VERIFIED,Juel,Queens,East Elmhurst,40.76546,-73.87201,United States,US,1,moderate,Entire home/apt,2011.0,236,$47 ,1.0,5.0
46741165,Female Only Upper West Side Room,95547098844,UNCONFIRMED,Jeanie,Manhattan,Upper West Side,40.80046,-73.96598,United States,US,1,flexible,Private room,2018.0,236,$47 ,1.0,5.0
46741717,Boho Chic Brooklyn Heights,23454668455,UNCONFIRMED,Ben,Brooklyn,Brooklyn Heights,40.69439,-73.99396,United States,US,0,flexible,Entire home/apt,2013.0,1171,$234 ,2.0,1.0
46742270,Comfort Zone/spacious condo/3 minutes from subway,69653801735,VERIFIED,Will,Bronx,Mount Hope,40.85031,-73.90102,United States,US,0,flexible,Entire home/apt,2013.0,833,$167 ,1.0,23.0
46742822,"Lovely Apartment in trendy Astoria, Queens",79892393171,UNCONFIRMED,Alex,Queens,Astoria,40.76437,-73.91937,United States,US,0,strict,Entire home/apt,2008.0,689,$138 ,3.0,3.0
46743374,Bright & Sunny Prime Williamsburg Private Room,1273796632,VERIFIED,Jeff,Brooklyn,Williamsburg,40.71012,-73.96462,United States,US,0,flexible,Private room,2011.0,590,$118 ,1.0,39.0
46743927,Room 1 Private Lower Level Getaway w/ Window  (Lower Level 1),74026474934,UNCONFIRMED,Amardeep,Staten Island,Concord,40.59669,-74.08645,United States,US,1,flexible,Private room,2019.0,1044,$209 ,4.0,45.0
46744479,Newly listed stylish 2BR duplex in East Village,4755999499,UNCONFIRMED,Sophie,Manhattan,East Village,40.73055,-73.98928,United States,US,0,strict,Entire home/apt,2004.0,105,$21 ,3.0,24.0
46745031,A private bedroom in the heart of Manhattan,976825431,UNCONFIRMED,Elizabeth,Manhattan,Midtown,40.74983,-73.98646,United States,US,0,moderate,Private room,2004.0,237,$47 ,5.0,1.0
46745584,Bright Apartment Nestled in Hamilton Heights,48759626092,VERIFIED,Brooks,Manhattan,Harlem,40.82239,-73.95437,United States,US,0,strict,Entire home/apt,2009.0,96,$19 ,3.0,5.0
46746136,Bedroom #1  in Queens,88563629157,UNCONFIRMED,Norma,Queens,Jamaica,40.68156,-73.76844,United States,US,0,strict,Private room,2018.0,560,$112 ,1.0,19.0
46746688,Sun-filled room in the heart of Bushwick,84067295095,VERIFIED,Amelia,Brooklyn,Bushwick,40.69961,-73.92132,United States,US,1,moderate,Private room,2017.0,141,$28 ,4.0,0.0
46747240,Clean and Cozy Brooklyn Room in Artsy Apartment,71554563016,UNCONFIRMED,Christopher,Brooklyn,Flatbush,40.65265,-73.96559,United States,US,0,strict,Private room,2009.0,514,$103 ,1.0,18.0
46747793,Bohemian Sanctuary,36748408112,UNCONFIRMED,Whitney,Brooklyn,Williamsburg,40.70791,-73.93877,United States,US,0,moderate,Entire home/apt,2022.0,819,$164 ,1.0,2.0
46748345,VERY SPACIOUS COZY ROOM IN HIP EAST VILLAGE AREA,26046910698,VERIFIED,Hanna,Manhattan,East Village,40.72727,-73.98801,United States,US,1,strict,Private room,2020.0,516,$103 ,2.0,26.0
46748897,Medical Student Room A : Brooklyn Hospitals,81152274522,VERIFIED,Rosemarie,Brooklyn,East Flatbush,40.65286,-73.93209,United States,US,1,moderate,Private room,2006.0,508,$102 ,30.0,3.0
46749450,Uptown comfy private large room,86191590579,VERIFIED,Ronny,Manhattan,Harlem,40.82279,-73.95216,United States,US,1,flexible,Private room,2013.0,697,$139 ,2.0,2.0
46750002,Rooming has never been better. Room #2,29557200278,UNCONFIRMED,Laura,Brooklyn,Bedford-Stuyvesant,40.67966,-73.9283,United States,US,0,strict,Private room,2014.0,911,$182 ,3.0,4.0
46750554,"Gorgeous, light-filled two-story apartment",20323871341,VERIFIED,Bree,Brooklyn,Clinton Hill,40.68557,-73.96056,United States,US,1,moderate,Private room,2018.0,143,$29 ,4.0,0.0
46751107,"Privet guest unit, great location Next to subway!",73005982940,VERIFIED,Maayan,Queens,Forest Hills,40.71645,-73.85035,United States,US,1,strict,Private room,2005.0,911,$182 ,1.0,3.0
46751659,Private Cozy Space,46025739140,VERIFIED,Verona,Queens,Queens Village,40.70414,-73.74418,United States,US,1,flexible,Private room,2015.0,855,$171 ,4.0,0.0
46752211,Cozy Apartment/Near LGA airport and subway,84714874682,VERIFIED,Bei Lei,Queens,Flushing,40.76069,-73.83338,United States,US,1,strict,Entire home/apt,2019.0,634,$127 ,1.0,19.0
46752763,Cozy modern room with good company and great view,24080730661,VERIFIED,Seo Hee,Manhattan,Morningside Heights,40.80389,-73.96541,United States,US,1,strict,Private room,2007.0,453,$91 ,2.0,2.0
46753316,Small cozy room close to most NYC attractions.,16455664564,UNCONFIRMED,Anna,Manhattan,Harlem,40.81916,-73.94562,United States,US,0,moderate,Private room,2005.0,146,$29 ,4.0,20.0
46753868,Upper East Duplex with private garden,42392042869,UNCONFIRMED,Frank,Manhattan,Upper East Side,40.77531,-73.95165,United States,US,0,strict,Entire home/apt,2011.0,837,$167 ,6.0,2.0
46754420,"Big Private Room in shared apt in Rego Park, NY",4635745758,VERIFIED,Abdul,Queens,Rego Park,40.73086,-73.85663,United States,US,0,moderate,Private room,2022.0,525,$105 ,2.0,12.0
46754973,阳光民宿 单房干净舒适｡“和缘国旅”了解更多旅游､民宿 (Website hidden by Airbnb),67607589726,VERIFIED,Emmy,Queens,Flushing,40.75472,-73.80417,United States,US,1,moderate,Private room,2016.0,1058,$212 ,1.0,66.0
46755525,Luxury New 2 bed Apartment By Central Park North,10861951013,UNCONFIRMED,Lilian,Manhattan,East Harlem,40.79674,-73.94674,United States,US,1,moderate,Entire home/apt,2013.0,683,$137 ,6.0,15.0
46756077,Historic UES Penthouse/Rooftop Terrace by the MET,12733300791,VERIFIED,Lauren,Manhattan,Upper East Side,40.7774,-73.96066,United States,US,1,moderate,Entire home/apt,2005.0,933,$187 ,1.0,0.0
46756630,Amazing Backyard Studio (Williamsburg),50314904192,UNCONFIRMED,Jermaine,Brooklyn,Williamsburg,40.70834,-73.94717,United States,US,0,strict,Entire home/apt,2009.0,203,$41 ,1.0,115.0
46757182,Top floor apartment above the park,13269241031,UNCONFIRMED,Richard,Bronx,Kingsbridge,40.88883,-73.90046,United States,US,0,strict,Entire home/apt,2013.0,663,$133 ,1.0,10.0
46757734,NYC tourism and food just steps away!,41922764698,VERIFIED,Gabriella,Manhattan,Hell's Kitchen,40.76638,-73.99079,United States,US,1,moderate,Entire home/apt,2012.0,720,$144 ,2.0,4.0
46758286,Cozy 1 Bedroom Apartment,65244617096,UNCONFIRMED,Zach,Manhattan,Midtown,40.74635,-73.98103,United States,US,1,flexible,Entire home/apt,2022.0,577,$115 ,1.0,0.0
46758839,Beautiful apartment located in Chelsea!,68758821810,VERIFIED,Elizabeth,Manhattan,Chelsea,40.7382,-73.99844,United States,US,1,flexible,Entire home/apt,2015.0,1134,$227 ,3.0,17.0
46759391,Cozy Apartment With Private Backyard,75864082292,VERIFIED,Chukwudike,Brooklyn,East New York,40.6705,-73.87851,United States,US,1,moderate,Entire home/apt,2009.0,734,$147 ,2.0,6.0
46759943,Lovely and Modern Greenpoint Apartment,53968523451,UNCONFIRMED,Roya,Brooklyn,Greenpoint,40.72917,-73.95589,United States,US,0,strict,Entire home/apt,2007.0,583,$117 ,2.0,3.0
46760496,1 Bedroom Presidential - Wyndham Midtown 45,50190857207,VERIFIED,Aaron,Manhattan,Midtown,40.75287,-73.97352,United States,US,1,moderate,Private room,2006.0,930,$186 ,3.0,0.0
46761048,Modern and Beautiful room in Williamsburg Brooklyn,45841296970,UNCONFIRMED,Pablo,Brooklyn,Williamsburg,40.70682,-73.94594,United States,US,1,strict,Private room,2004.0,682,$136 ,4.0,3.0
46761600,Roomy West Village 1 Br near Washington Sq. Park,29448636321,UNCONFIRMED,Lizzy,Manhattan,West Village,40.72958,-74.00379,United States,US,1,moderate,Entire home/apt,2020.0,356,$71 ,14.0,0.0
46762153,Brooklyn home available,96104959529,VERIFIED,Dovber,Brooklyn,Crown Heights,40.66592,-73.94266,United States,US,0,strict,Entire home/apt,2012.0,205,$41 ,2.0,0.0
46762705,5 Mins Walk to Columbia University,42827297828,VERIFIED,Tiara,Manhattan,Morningside Heights,40.80731,-73.96579,United States,US,0,strict,Private room,2006.0,1143,$229 ,14.0,3.0
46763257,Big room in a great Williamsburg apartment,76397419453,UNCONFIRMED,Sara,Brooklyn,Williamsburg,40.71475,-73.94197,United States,US,0,flexible,Private room,2010.0,543,$109 ,1.0,1.0
46763809,Unique Fort Greene Getaway with Private Deck,82098883755,UNCONFIRMED,Emilia And Michael,Brooklyn,Fort Greene,40.68481,-73.9694,United States,US,0,strict,Entire home/apt,2017.0,952,$190 ,3.0,62.0
46764362,"Beautiful, sunlit private room in Spanish Harlem",94488464939,VERIFIED,Michele,Manhattan,East Harlem,40.792,-73.94522,United States,US,0,strict,Private room,2008.0,585,$117 ,1.0,68.0
46764914,Private Room right near SI Ferry,93946706925,VERIFIED,Courtney,Staten Island,St. George,40.63975,-74.07774,United States,US,0,moderate,Private room,2012.0,664,$133 ,31.0,0.0
46765466,"Large Clean Room, close to the A-Train",61925959532,UNCONFIRMED,Dorian,Manhattan,Washington Heights,40.84617,-73.93781,United States,US,1,strict,Private room,2003.0,393,$79 ,3.0,10.0
46766019,1 Bedroom Apt. Minutes from Manhattan - No Parties,97710300839,VERIFIED,Dora,Brooklyn,Prospect Heights,40.68048,-73.9654,United States,US,1,strict,Entire home/apt,2015.0,72,$14 ,2.0,61.0
46766571,Spacious room in central Brooklyn location,20491934339,UNCONFIRMED,Andrea,Brooklyn,Bushwick,40.70463,-73.92428,United States,US,0,moderate,Private room,2022.0,327,$65 ,2.0,2.0
46767123,2BR Apartment in Maspeth,26757095632,VERIFIED,Esteban,Queens,Ridgewood,40.71239,-73.90517,United States,US,0,flexible,Entire home/apt,2014.0,830,$166 ,6.0,0.0
46767676,"Spacious BK Heights room, walk to Brooklyn Bridge",67545101793,VERIFIED,William,Brooklyn,Brooklyn Heights,40.69093,-73.9929,United States,US,0,moderate,Private room,2003.0,759,$152 ,7.0,6.0
46768228,Nysa's castle,64891214127,VERIFIED,Naveed,Queens,Whitestone,40.78881,-73.82882,United States,US,0,moderate,Entire home/apt,2006.0,238,$48 ,2.0,6.0
46768780,Sunset room,48735703788,VERIFIED,Denise,Brooklyn,East Flatbush,40.65441,-73.93009,United States,US,1,moderate,Private room,2019.0,273,$55 ,3.0,11.0
46769332,Luxury Apartment w/ Amazing Views,78271889970,VERIFIED,Ashley,Manhattan,Financial District,40.71015,-74.01281,United States,US,1,strict,Entire home/apt,2016.0,68,$14 ,2.0,0.0
46769885,Large Condo by Fordham University,90792221775,UNCONFIRMED,Will,Bronx,Fordham,40.85217,-73.90239,United States,US,0,flexible,Entire home/apt,2020.0,542,$108 ,2.0,2.0
46770437,"NO XTRA  FEES: Big single room, work station, TV",77984968264,VERIFIED,Shera,Bronx,Wakefield,40.89756,-73.85639,United States,US,0,flexible,Private room,2021.0,841,$168 ,1.0,130.0
46770989,Astounding room/Upgrade to full apartment,55501389620,VERIFIED,Lou,Brooklyn,Brownsville,40.66255,-73.91342,United States,US,1,flexible,Private room,2003.0,1193,$239 ,2.0,33.0
46771542,Charming Brooklyn Heights Apartment,88433066148,VERIFIED,Christina,Brooklyn,Brooklyn Heights,40.69969,-73.99393,United States,US,0,strict,Entire home/apt,2003.0,529,$106 ,2.0,0.0
46772094,Private studio in midtown Manhattan,69015780233,UNCONFIRMED,Stanley,Manhattan,Murray Hill,40.74844,-73.97713,United States,US,1,strict,Entire home/apt,2018.0,1143,$229 ,30.0,1.0
46772646,Gorgeous space in brownstone on cobblestone st,55328550932,UNCONFIRMED,Elizabeth,Brooklyn,Brooklyn Heights,40.693,-73.99774,United States,US,0,flexible,Entire home/apt,2013.0,428,$86 ,1.0,2.0
46773199,Cool studio in midtown Manhattan,57226580613,VERIFIED,Stanley,Manhattan,Murray Hill,40.7482,-73.97525,United States,US,0,strict,Entire home/apt,2003.0,185,$37 ,30.0,4.0
46773751,Chic & Sunlit  w/ a lovely Private Terrace in LES,42421710336,UNCONFIRMED,Kelsi,Manhattan,Lower East Side,40.71902,-73.99027,United States,US,0,flexible,Entire home/apt,2011.0,1125,$225 ,3.0,33.0
46774303,Comfy Room w/UPGRADE to entire apartment,69125092064,UNCONFIRMED,Lou,Brooklyn,Brownsville,40.66034,-73.91416,United States,US,0,strict,Private room,2021.0,1063,$213 ,2.0,6.0
46774855,Sunny and Large Brooklyn Apartment!,23357128370,UNCONFIRMED,Hod & Chaya,Brooklyn,Crown Heights,40.66941,-73.93849,United States,US,1,flexible,Entire home/apt,2022.0,866,$173 ,4.0,8.0
46778169,"Spacious, bright room in art-filled apartment!",55380055277,VERIFIED,Amos,Manhattan,Inwood,40.87085,-73.9183,United States,US,0,flexible,Private room,2008.0,212,$42 ,4.0,19.0
46778722,Cozy East Village Studio Apartment,88963491205,VERIFIED,Jessica,Manhattan,East Village,40.72547,-73.98315,United States,US,0,flexible,Entire home/apt,2022.0,910,$182 ,2.0,2.0
46779274,Cozy Studio Apartment in West Chelsea,23151507692,UNCONFIRMED,Scott,Manhattan,Chelsea,40.74847,-74.00033,United States,US,0,moderate,Entire home/apt,2021.0,824,$165 ,2.0,3.0
46779826,"Hello, Brooklyn.",49384782957,UNCONFIRMED,Jonathan,Brooklyn,Boerum Hill,40.68796,-73.98783,United States,US,0,strict,Entire home/apt,2011.0,807,$161 ,3.0,5.0
46780378,Luxury 1 BR Steps to World Trade Center! #10248,84461136457,UNCONFIRMED,Emma,Manhattan,Financial District,40.70949,-74.01438,United States,US,0,flexible,Entire home/apt,2011.0,250,$50 ,30.0,22.0
46780931,Perfectly Located Lincoln Center One-Bedroom,7836823244,VERIFIED,Fernando,Manhattan,Upper West Side,40.7723,-73.98222,United States,US,1,moderate,Entire home/apt,2005.0,793,$159 ,2.0,3.0
46781483,PEPE's PLACE !!!!! Shared Apartment!!!!,25117857416,UNCONFIRMED,Morgan,Bronx,Concourse Village,40.83206,-73.91969,United States,US,0,strict,Shared room,2022.0,363,$73 ,1.0,2.0
46782035,Cozy designer room in Art-loving Prime Bushwick,83455979461,UNCONFIRMED,Elena,Brooklyn,Bushwick,40.70068,-73.92211,United States,US,1,moderate,Private room,2020.0,1133,$227 ,3.0,3.0
46782588,Beautiful Home in the Heart of Greenpoint,7571605997,VERIFIED,Victoria,Brooklyn,Greenpoint,40.72942,-73.95122,United States,US,0,flexible,Entire home/apt,2009.0,718,$144 ,4.0,9.0
46783140,Cute Columbus Circle Apt - Close to Park & Subway,10911710333,UNCONFIRMED,Leigh,Manhattan,Hell's Kitchen,40.76704,-73.98484,United States,US,0,flexible,Entire home/apt,2004.0,746,$149 ,60.0,5.0
46783692,Secret Garden,93734863550,UNCONFIRMED,Lawrence & Patrice,Brooklyn,East Flatbush,40.63826,-73.93186,United States,US,0,moderate,Private room,2016.0,1066,$213 ,4.0,21.0
46784245,Sunny Hideout in the Heart of Manhattan's LES,74919692765,UNCONFIRMED,Daniel,Manhattan,Lower East Side,40.72153,-73.98765,United States,US,0,strict,Entire home/apt,2017.0,765,$153 ,3.0,28.0
46784797,Large one bedroom Greenpoint,52726792742,VERIFIED,Fabien,Brooklyn,Greenpoint,40.72816,-73.95528,United States,US,1,flexible,Entire home/apt,2022.0,330,$66 ,2.0,4.0
